SpeciesCode,index,SD,lower_ci,middle_CI,upper_ci,mode,kld,year,index.bt,SD.bt,lower_ci.bt,upper_ci.bt,years,period,season,model_type,results_code,area_code,site,analysis_code,species_id,scientific_name,english_name,french_name
MUSW,1.261,0.098,1.067,1.261,1.454,1.261,0,2010,3.52894867215121,1.10296278510851,2.4259858870427,4.63191145725972,2008-2018,all years,Spring,NegBinomial,CMMN,TTPBRS,TTPBRS,L,270,Cygnus olor,Mute Swan,Cygne tuberculé
MUSW,0.823,0.105,0.616,0.823,1.028,0.824,0,2011,2.27732156451919,1.11071061035571,1.16661095416348,3.38803217487489,2008-2018,all years,Spring,NegBinomial,CMMN,TTPBRS,TTPBRS,L,270,Cygnus olor,Mute Swan,Cygne tuberculé
MUSW,1.906,0.083,1.745,1.906,2.07,1.905,0,2012,6.72613039608658,1.08654180854824,5.63958858753834,7.81267220463481,2008-2018,all years,Spring,NegBinomial,CMMN,TTPBRS,TTPBRS,L,270,Cygnus olor,Mute Swan,Cygne tuberculé
MUSW,1.701,0.088,1.53,1.701,1.874,1.7,0,2013,5.47942407700518,1.0919881220282,4.38743595497698,6.57141219903337,2008-2018,all years,Spring,NegBinomial,CMMN,TTPBRS,TTPBRS,L,270,Cygnus olor,Mute Swan,Cygne tuberculé
MUSW,1.05,0.1,0.853,1.05,1.245,1.05,0,2014,2.85765111806316,1.10517091807565,1.75248019998752,3.96282203613881,2008-2018,all years,Spring,NegBinomial,CMMN,TTPBRS,TTPBRS,L,270,Cygnus olor,Mute Swan,Cygne tuberculé
MUSW,1.149,0.099,0.955,1.149,1.342,1.149,0,2015,3.1550362953503,1.10406629955888,2.05096999579142,4.25910259490918,2008-2018,all years,Spring,NegBinomial,CMMN,TTPBRS,TTPBRS,L,270,Cygnus olor,Mute Swan,Cygne tuberculé
MUSW,0.21,0.14,-0.071,0.211,0.48,0.215,0,2016,1.23367805995674,1.15027379885723,0.0834042610995158,2.38395185881397,2008-2018,all years,Spring,NegBinomial,CMMN,TTPBRS,TTPBRS,L,270,Cygnus olor,Mute Swan,Cygne tuberculé
MUSW,-0.91,0.231,-1.386,-0.902,-0.479,-0.887,0,2017,0.402524224033636,1.25985923944923,-0.857335015415595,1.66238346348287,2008-2018,all years,Spring,NegBinomial,CMMN,TTPBRS,TTPBRS,L,270,Cygnus olor,Mute Swan,Cygne tuberculé
MUSW,-0.045,0.163,-0.372,-0.042,0.267,-0.036,0,2018,0.9559974818331,1.17703668968847,-0.221039207855367,2.13303417152157,2008-2018,all years,Spring,NegBinomial,CMMN,TTPBRS,TTPBRS,L,270,Cygnus olor,Mute Swan,Cygne tuberculé
TRUS,-4.797,1.002,-7.034,-4.69,-3.12,-4.456,0,2008,0.00825447336109047,2.72372383230581,-2.71546935894472,2.7319783056669,2008-2018,all years,Fall,NegBinomial,CMMN,TTPBRS,TTPBRS,O,280,Cygnus buccinator,Trumpeter Swan,Cygne trompette
TRUS,-9.406,9.802,-32.491,-7.653,4.703,-2.524,0,2009,8.22292072228678e-05,18069.848509231,-18069.8484270018,18069.8485914602,2008-2018,all years,Fall,NegBinomial,CMMN,TTPBRS,TTPBRS,O,280,Cygnus buccinator,Trumpeter Swan,Cygne trompette
TRUS,-4.071,0.714,-5.64,-4.007,-2.842,-3.872,0,2010,0.0170603196548261,2.04214351732903,-2.0250831976742,2.05920383698385,2008-2018,all years,Fall,NegBinomial,CMMN,TTPBRS,TTPBRS,O,280,Cygnus buccinator,Trumpeter Swan,Cygne trompette
TRUS,-1.175,0.198,-1.572,-1.171,-0.796,-1.164,0,2011,0.30881897968802,1.21896239382164,-0.910143414133623,1.52778137350966,2008-2018,all years,Fall,NegBinomial,CMMN,TTPBRS,TTPBRS,O,280,Cygnus buccinator,Trumpeter Swan,Cygne trompette
TRUS,-0.454,0.163,-0.778,-0.453,-0.136,-0.451,0,2012,0.635082733245928,1.17703668968847,-0.541953956442539,1.8121194229344,2008-2018,all years,Fall,NegBinomial,CMMN,TTPBRS,TTPBRS,O,280,Cygnus buccinator,Trumpeter Swan,Cygne trompette
TRUS,0.078,0.14,-0.198,0.078,0.353,0.078,0,2013,1.08112265867008,1.15027379885723,-0.0691511401871443,2.23139645752731,2008-2018,all years,Fall,NegBinomial,CMMN,TTPBRS,TTPBRS,O,280,Cygnus buccinator,Trumpeter Swan,Cygne trompette
TRUS,0.405,0.134,0.142,0.404,0.67,0.403,0,2014,1.49930250005677,1.14339281964465,0.35590968041212,2.64269531970141,2008-2018,all years,Fall,NegBinomial,CMMN,TTPBRS,TTPBRS,O,280,Cygnus buccinator,Trumpeter Swan,Cygne trompette
TRUS,0.634,0.128,0.385,0.633,0.886,0.632,0,2015,1.88513606251392,1.13655300269706,0.748583059816864,3.02168906521098,2008-2018,all years,Fall,NegBinomial,CMMN,TTPBRS,TTPBRS,O,280,Cygnus buccinator,Trumpeter Swan,Cygne trompette
TRUS,0.594,0.153,0.297,0.593,0.896,0.592,0,2016,1.81121882022857,1.16532497894274,0.645893841285835,2.97654379917131,2008-2018,all years,Fall,NegBinomial,CMMN,TTPBRS,TTPBRS,O,280,Cygnus buccinator,Trumpeter Swan,Cygne trompette
TRUS,-0.052,0.181,-0.41,-0.051,0.302,-0.05,0,2017,0.94932886684289,1.1984151792932,-0.24908631245031,2.14774404613609,2008-2018,all years,Fall,NegBinomial,CMMN,TTPBRS,TTPBRS,O,280,Cygnus buccinator,Trumpeter Swan,Cygne trompette
