mean,sd,lcl,mid,ucl,mode,kld,trnd,lower_ci,upper_ci,post_prob,SpeciesCode,years,period,season,results_code,area_code,site,model_type,trnd_order,analysis_code,species_id,sort_order,english_name,french_name
0.028,0.021,-0.013,0.028,0.068,0.028,0,2.8395684421425,-1.29158649797124,7.03653084787743,0.9135,SWTH,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,15580,13861,Swainson's Thrush,Grive à dos olive
-0.084,0.058,-0.2,-0.084,0.028,-0.085,0,-8.05687439048753,-18.1269246922018,2.8395684421425,0.9296,SWTH,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,15580,13861,Swainson's Thrush,Grive à dos olive
0.018,0.026,-0.035,0.018,0.068,0.017,0,1.81629763897937,-3.43945837424335,7.03653084787743,0.7565,SWTH,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,15580,13861,Swainson's Thrush,Grive à dos olive
0.068,0.04,-0.012,0.068,0.146,0.067,0,7.03653084787743,-1.19282871380695,15.7196188050796,0.9583,HETH,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,15590,13865,Hermit Thrush,Grive solitaire
-0.089,0.02,-0.129,-0.089,-0.051,-0.089,0,-8.5154426425548,-12.1026034454417,-4.9721329467573,1,HETH,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,15590,13865,Hermit Thrush,Grive solitaire
0.045,0.041,-0.038,0.044,0.123,0.044,0,4.60278599087169,-3.72870591088005,13.0884420947489,0.8813,HETH,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,15590,13865,Hermit Thrush,Grive solitaire
0.006,0.02,-0.037,0.006,0.042,0.007,0,0.601803605406492,-3.63238646509465,4.28944787507632,0.6239,AMRO,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,15770,13974,American Robin,Merle d'Amérique
-0.003,0.058,-0.118,-0.004,0.112,-0.005,0,-0.2995504496627,-11.1303947385383,11.8512860645045,0.5454,AMRO,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,15770,13974,American Robin,Merle d'Amérique
0.01,0.024,-0.041,0.011,0.054,0.012,0,1.00501670841679,-4.01708700522011,5.54846021550801,0.6824,AMRO,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,15770,13974,American Robin,Merle d'Amérique
0.021,0.026,-0.027,0.019,0.075,0.017,0,2.12220516375285,-2.66387584756632,7.78841508846315,0.818,AMRO,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,MX,15770,13974,American Robin,Merle d'Amérique
0.118,0.051,0.024,0.116,0.224,0.113,0,12.5244111367342,2.42903178906215,25.1071019428362,0.9875,AMRO,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,MX,15770,13974,American Robin,Merle d'Amérique
0.033,0.026,-0.018,0.032,0.086,0.031,0,3.35505392413056,-1.78389676416992,8.98063283051287,0.9139,AMRO,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,MX,15770,13974,American Robin,Merle d'Amérique
0.068,0.052,-0.038,0.068,0.167,0.067,0,7.03653084787743,-3.72870591088005,18.1754265308361,0.9136,AMPI,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16290,15561,American Pipit,Pipit d'Amérique
0.012,0.081,-0.139,0.008,0.177,0.003,0,1.20722888660778,-12.9771971541748,19.3631093127139,0.5413,AMPI,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16290,15561,American Pipit,Pipit d'Amérique
0.043,0.045,-0.04,0.04,0.137,0.036,0,4.39378948506126,-3.92105608476768,14.6828148520398,0.8528,AMPI,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16290,15561,American Pipit,Pipit d'Amérique
0.022,0.016,-0.009,0.022,0.052,0.022,0,2.22437844704382,-0.895962122711635,5.33757425133647,0.9191,AMPI,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16290,15561,American Pipit,Pipit d'Amérique
0.003,0.043,-0.083,0.003,0.084,0.003,0,0.300450450337708,-7.96488527798753,8.76288938088261,0.5192,AMPI,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16290,15561,American Pipit,Pipit d'Amérique
0.002,0.016,-0.03,0.002,0.033,0.002,0,0.20020013340003,-2.95544664514918,3.35505392413056,0.5537,AMPI,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16290,15561,American Pipit,Pipit d'Amérique
0.129,0.034,0.062,0.129,0.195,0.128,0,13.7690124165732,6.39623447280337,21.5310986489731,0.9997,CEDW,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,16330,14652,Cedar Waxwing,Jaseur d'Amérique
0.217,0.099,0.012,0.217,0.407,0.218,0,24.2344102137764,1.20722888660778,50.230410566195,0.9793,CEDW,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,16330,14652,Cedar Waxwing,Jaseur d'Amérique
0.11,0.039,0.032,0.109,0.186,0.109,0,11.6278070458871,3.25175053051183,20.442226037763,0.9952,CEDW,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,16330,14652,Cedar Waxwing,Jaseur d'Amérique
0.053,0.046,-0.043,0.054,0.137,0.055,0,5.4429645119356,-4.20886099329694,14.6828148520398,0.8917,TEWA,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16460,16573,Tennessee Warbler,Paruline obscure
0.139,0.111,-0.099,0.144,0.34,0.151,0,14.9124100003605,-9.42572919764515,40.4947590563594,0.9032,TEWA,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16460,16573,Tennessee Warbler,Paruline obscure
0.081,0.055,-0.031,0.081,0.186,0.08,0,8.43708965667604,-3.05244269239741,20.442226037763,0.9372,TEWA,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16460,16573,Tennessee Warbler,Paruline obscure
0.062,0.017,0.029,0.062,0.095,0.061,0,6.39623447280337,2.94245944751308,9.96588551261028,0.9994,TEWA,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16460,16573,Tennessee Warbler,Paruline obscure
0.021,0.044,-0.063,0.021,0.104,0.02,0,2.12220516375285,-6.10565263108668,10.9600454915582,0.7005,TEWA,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16460,16573,Tennessee Warbler,Paruline obscure
0.037,0.018,0.002,0.037,0.071,0.036,0,3.76930208381572,0.20020013340003,7.35812258683575,0.9787,TEWA,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16460,16573,Tennessee Warbler,Paruline obscure
0.052,0.019,0.013,0.052,0.086,0.053,0,5.33757425133647,1.30848673598092,8.98063283051287,0.9927,OCWA,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16470,16574,Orange-crowned Warbler,Paruline verdâtre
0.031,0.065,-0.106,0.033,0.15,0.035,0,3.14855038865227,-10.0575351924076,16.1834242728283,0.72,OCWA,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16470,16574,Orange-crowned Warbler,Paruline verdâtre
0.065,0.021,0.023,0.065,0.105,0.065,0,6.71590243841926,2.32665395472176,11.0710610355705,0.9959,OCWA,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16470,16574,Orange-crowned Warbler,Paruline verdâtre
0.008,0.021,-0.035,0.008,0.047,0.009,0,0.803208550427348,-3.43945837424335,4.81220090796557,0.6698,OCWA,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16470,16574,Orange-crowned Warbler,Paruline verdâtre
-0.071,0.048,-0.17,-0.071,0.018,-0.069,0,-6.85381078724079,-15.6335183403616,1.81629763897937,0.9426,OCWA,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16470,16574,Orange-crowned Warbler,Paruline verdâtre
0.015,0.029,-0.043,0.015,0.07,0.014,0,1.51130646157189,-4.20886099329694,7.25081812542165,0.7134,OCWA,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16470,16574,Orange-crowned Warbler,Paruline verdâtre
-0.04,0.032,-0.114,-0.037,0.014,-0.033,0,-3.92105608476768,-10.7742044117592,1.40984589384923,0.9238,YWAR,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16560,16660,Yellow Warbler,Paruline jaune
-0.092,0.083,-0.266,-0.09,0.062,-0.086,0,-8.78948504549096,-23.3560872498981,6.39623447280337,0.8937,YWAR,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16560,16660,Yellow Warbler,Paruline jaune
-0.029,0.036,-0.105,-0.027,0.036,-0.024,0,-2.85835355333952,-9.96754774137344,3.66558464909237,0.7993,YWAR,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16560,16660,Yellow Warbler,Paruline jaune
0.065,0.036,-0.003,0.064,0.14,0.062,0,6.71590243841926,-0.2995504496627,15.0273798857227,0.9725,YWAR,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16560,16660,Yellow Warbler,Paruline jaune
0.059,0.124,-0.161,0.048,0.329,0.034,0,6.07752407401589,-14.8707928892849,38.9577855587611,0.6737,YWAR,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16560,16660,Yellow Warbler,Paruline jaune
0.028,0.038,-0.047,0.028,0.104,0.027,0,2.8395684421425,-4.59126024096289,10.9600454915582,0.7946,YWAR,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16560,16660,Yellow Warbler,Paruline jaune
0.099,0.037,0.024,0.099,0.17,0.099,0,10.4066299558882,2.42903178906215,18.5304851320365,0.9896,YRWA,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16610,16681,Yellow-rumped Warbler,Paruline à croupion jaune
0.055,0.042,-0.026,0.054,0.138,0.053,0,5.65406146754943,-2.56649103912506,14.7975550274179,0.9193,YRWA,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16610,16681,Yellow-rumped Warbler,Paruline à croupion jaune
0.024,0.117,-0.195,0.018,0.269,0.01,0,2.42903178906215,-17.7165341943982,30.8655141046467,0.5705,YRWA,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16610,16681,Yellow-rumped Warbler,Paruline à croupion jaune
0.031,0.05,-0.065,0.03,0.13,0.028,0,3.14855038865227,-6.29325366225966,13.8828383324622,0.7519,YRWA,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16610,16681,Yellow-rumped Warbler,Paruline à croupion jaune
0.021,0.026,-0.039,0.023,0.066,0.025,0,2.12220516375285,-3.82492908536333,6.82267171659934,0.82,BAWW,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16880,16568,Black-and-white Warbler,Paruline noir et blanc
-0.001,0.07,-0.146,-0.001,0.13,0.001,0,-0.0999500166624978,-13.5842296815357,13.8828383324622,0.5054,BAWW,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16880,16568,Black-and-white Warbler,Paruline noir et blanc
0.019,0.033,-0.059,0.023,0.072,0.027,0,1.91816486174081,-5.72932308429003,7.46553440638136,0.77,BAWW,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16880,16568,Black-and-white Warbler,Paruline noir et blanc
0.045,0.012,0.022,0.045,0.069,0.045,0,4.60278599087169,2.22437844704382,7.14362091483463,0.998,BAWW,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16880,16568,Black-and-white Warbler,Paruline noir et blanc
0.029,0.017,-0.005,0.029,0.061,0.029,0,2.94245944751308,-0.498752080731768,6.28989141871952,0.9569,BAWW,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16880,16568,Black-and-white Warbler,Paruline noir et blanc
0.029,0.013,0,0.03,0.051,0.031,0,2.94245944751308,0,5.23228932832038,0.9777,BAWW,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16880,16568,Black-and-white Warbler,Paruline noir et blanc
-0.076,0.019,-0.115,-0.075,-0.041,-0.074,0,-7.31837934406178,-10.8633856093169,-4.01708700522011,0.9995,AMRE,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16890,16634,American Redstart,Paruline flamboyante
-0.051,0.019,-0.089,-0.05,-0.018,-0.05,0,-4.9721329467573,-8.5154426425548,-1.78389676416992,0.9938,AMRE,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16890,16634,American Redstart,Paruline flamboyante
-0.057,0.012,-0.084,-0.056,-0.034,-0.055,0,-5.54059306334767,-8.05687439048753,-3.34284953624934,1,AMRE,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16890,16634,American Redstart,Paruline flamboyante
0.002,0.013,-0.023,0.001,0.027,0.001,0,0.20020013340003,-2.27375162267229,2.73678027634894,0.5491,AMRE,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,16890,16634,American Redstart,Paruline flamboyante
0.049,0.043,-0.031,0.046,0.138,0.042,0,5.02203507400281,-3.05244269239741,14.7975550274179,0.901,AMRE,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,16890,16634,American Redstart,Paruline flamboyante
-0.001,0.017,-0.036,-0.001,0.031,-0.001,0,-0.0999500166624978,-3.53597065168769,3.14855038865227,0.5306,AMRE,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,16890,16634,American Redstart,Paruline flamboyante
0.048,0.029,-0.017,0.05,0.1,0.052,0,4.91706553244706,-1.68563153650904,10.5170918075648,0.9439,OVEN,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16930,16555,Ovenbird,Paruline couronnée
-0.034,0.079,-0.205,-0.031,0.106,-0.024,0,-3.34284953624934,-18.5352683588585,11.1821876506531,0.6713,OVEN,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16930,16555,Ovenbird,Paruline couronnée
0.03,0.035,-0.051,0.033,0.087,0.038,0,3.04545339535169,-4.9721329467573,9.08966797182778,0.8351,OVEN,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16930,16555,Ovenbird,Paruline couronnée
0.058,0.013,0.031,0.058,0.082,0.058,0,5.97149957102876,3.14855038865227,8.5455809829549,0.9999,OVEN,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16930,16555,Ovenbird,Paruline couronnée
0.007,0.024,-0.044,0.008,0.053,0.008,0,0.702455726684859,-4.30460425269533,5.4429645119356,0.6561,OVEN,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16930,16555,Ovenbird,Paruline couronnée
0.049,0.014,0.02,0.049,0.074,0.05,0,5.02203507400281,2.02013400267558,7.68068054962199,0.9964,OVEN,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16930,16555,Ovenbird,Paruline couronnée
0.014,0.038,-0.06,0.013,0.088,0.011,0,1.40984589384923,-5.82354664157513,9.19881220281975,0.6512,MOWA,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16980,16598,Mourning Warbler,Paruline triste
0.15,0.041,0.067,0.15,0.228,0.15,0,16.1834242728283,6.92954781746002,25.6085325432344,0.9965,MOWA,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16980,16598,Mourning Warbler,Paruline triste
0.001,0.048,-0.099,0.002,0.091,0.005,0,0.100050016670838,-9.42572919764515,9.52690052584655,0.5187,MOWA,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16980,16598,Mourning Warbler,Paruline triste
-0.065,0.034,-0.135,-0.065,-0.001,-0.065,0,-6.29325366225966,-12.6284088311966,-0.0999500166624978,0.9722,COYE,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,17000,16615,Common Yellowthroat,Paruline masquée
0.113,0.031,0.047,0.114,0.169,0.115,0,11.9631932948586,4.81220090796557,18.4120138923969,0.9985,COYE,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,L,17000,16615,Common Yellowthroat,Paruline masquée
-0.051,0.036,-0.127,-0.05,0.016,-0.048,0,-4.9721329467573,-11.9266327402843,1.61286854060949,0.9385,COYE,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,17000,16615,Common Yellowthroat,Paruline masquée
-0.047,0.028,-0.103,-0.048,0.006,-0.048,0,-4.59126024096289,-9.78730265184835,0.601803605406492,0.9589,COYE,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,17000,16615,Common Yellowthroat,Paruline masquée
0.061,0.018,0.027,0.061,0.095,0.061,0,6.28989141871952,2.73678027634894,9.96588551261028,1,COYE,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,17000,16615,Common Yellowthroat,Paruline masquée
-0.051,0.036,-0.127,-0.049,0.014,-0.046,0,-4.9721329467573,-11.9266327402843,1.40984589384923,0.9314,COYE,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,17000,16615,Common Yellowthroat,Paruline masquée
-0.041,0.029,-0.099,-0.041,0.013,-0.04,0,-4.01708700522011,-9.42572919764515,1.30848673598092,0.9407,CAWA,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,17150,16776,Canada Warbler,Paruline du Canada
-0.004,0.013,-0.029,-0.004,0.02,-0.004,0,-0.399201065600852,-2.85835355333952,2.02013400267558,0.618,CAWA,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,17150,16776,Canada Warbler,Paruline du Canada
-0.02,0.015,-0.051,-0.02,0.008,-0.019,0,-1.98013266932447,-4.9721329467573,0.803208550427348,0.912,CAWA,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,17150,16776,Canada Warbler,Paruline du Canada
0.027,0.016,-0.005,0.027,0.057,0.027,0,2.73678027634894,-0.498752080731768,5.86558103955002,0.957,CAWA,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,17150,16776,Canada Warbler,Paruline du Canada
0.044,0.035,-0.024,0.042,0.115,0.041,0,4.49823548884438,-2.37142902420907,12.1873437571938,0.9159,CAWA,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,17150,16776,Canada Warbler,Paruline du Canada
0.026,0.018,-0.012,0.027,0.06,0.028,0,2.6340948473442,-1.19282871380695,6.18365465453596,0.9209,CAWA,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,17150,16776,Canada Warbler,Paruline du Canada
0.054,0.019,0.016,0.054,0.09,0.054,0,5.54846021550801,1.61286854060949,9.41742837052104,0.9955,WETA,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,17690,16823,Western Tanager,Piranga à tête rouge
0.116,0.044,0.024,0.117,0.196,0.118,0,12.2995872133255,2.42903178906215,21.6526905334316,0.9897,WETA,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,17690,16823,Western Tanager,Piranga à tête rouge
0.047,0.021,0.004,0.048,0.086,0.048,0,4.81220090796557,0.400801067734191,8.98063283051287,0.98,WETA,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,17690,16823,Western Tanager,Piranga à tête rouge
0.038,0.031,-0.025,0.038,0.099,0.038,0,3.87312328784977,-2.46900879716674,10.4066299558882,0.9028,WETA,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,17690,16823,Western Tanager,Piranga à tête rouge
0.111,0.051,0.02,0.107,0.221,0.101,0,11.7394906854458,2.02013400267558,24.7323430564065,0.987,WETA,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,O,17690,16823,Western Tanager,Piranga à tête rouge
0.056,0.033,-0.016,0.057,0.114,0.059,0,5.75976837366112,-1.58726799447149,12.0752124884153,0.9491,WETA,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,17690,16823,Western Tanager,Piranga à tête rouge
-0.038,0.095,-0.23,-0.038,0.142,-0.037,0,-3.72870591088005,-20.5466397496666,15.2576648537005,0.6869,ATSP,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,18760,16157,American Tree Sparrow,Bruant hudsonien
-0.053,0.374,-0.778,-0.063,0.695,-0.071,0,-5.16199875177018,-54.067625924863,100.370907394118,0.5666,ATSP,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,18760,16157,American Tree Sparrow,Bruant hudsonien
0.058,0.114,-0.16,0.054,0.287,0.05,0,5.97149957102876,-14.7856211033789,33.2424213475676,0.7073,ATSP,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,18760,16157,American Tree Sparrow,Bruant hudsonien
0.037,0.058,-0.071,0.035,0.154,0.032,0,3.76930208381572,-6.85381078724079,16.649088677844,0.7612,CHSP,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,M,18770,16105,Chipping Sparrow,Bruant familier
-0.117,0.099,-0.327,-0.116,0.071,-0.114,0,-11.0414806836589,-27.8916256973393,7.35812258683575,0.9047,CHSP,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,M,18770,16105,Chipping Sparrow,Bruant familier
-0.044,0.035,-0.113,-0.045,0.025,-0.046,0,-4.30460425269533,-10.6849339883984,2.53151205244289,0.9005,CHSP,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,18770,16105,Chipping Sparrow,Bruant familier
0.055,0.102,-0.146,0.053,0.26,0.05,0,5.65406146754943,-13.5842296815357,29.6930086665772,0.726,CHSP,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,18770,16105,Chipping Sparrow,Bruant familier
-0.172,0.071,-0.314,-0.172,-0.035,-0.171,0,-15.80208268315,-26.9480971840575,-3.43945837424335,0.9866,CHSP,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,18770,16105,Chipping Sparrow,Bruant familier
-0.057,0.065,-0.176,-0.06,0.079,-0.065,0,-5.54059306334767,-16.1382016662926,8.22043220703148,0.8361,CHSP,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,18770,16105,Chipping Sparrow,Bruant familier
-0.013,0.048,-0.116,-0.011,0.073,-0.008,0,-1.29158649797124,-10.9524776702527,7.57305369147034,0.6135,CCSP,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,ML,18780,16106,Clay-colored Sparrow,Bruant des plaines
0.035,0.161,-0.322,0.043,0.319,0.056,0,3.56197087996233,-27.5301809670097,37.5751324906039,0.6286,CCSP,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,ML,18780,16106,Clay-colored Sparrow,Bruant des plaines
-0.029,0.062,-0.165,-0.025,0.08,-0.021,0,-2.85835355333952,-15.2106295912084,8.32870676749586,0.6917,CCSP,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,ML,18780,16106,Clay-colored Sparrow,Bruant des plaines
0.018,0.019,-0.02,0.018,0.053,0.019,0,1.81629763897937,-1.98013266932447,5.4429645119356,0.8429,CCSP,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,18780,16106,Clay-colored Sparrow,Bruant des plaines
0.041,0.057,-0.08,0.043,0.144,0.045,0,4.18521055454795,-7.68836536133642,15.4884108524914,0.7929,CCSP,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,18780,16106,Clay-colored Sparrow,Bruant des plaines
0.003,0.025,-0.043,0.002,0.059,0.002,0,0.300450450337708,-4.20886099329694,6.07752407401589,0.5365,CCSP,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,18780,16106,Clay-colored Sparrow,Bruant des plaines
0.018,0.025,-0.027,0.016,0.069,0.015,0,1.81629763897937,-2.66387584756632,7.14362091483463,0.7851,SAVS,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,18880,16233,Savannah Sparrow,Bruant des prés
0.026,0.035,-0.043,0.026,0.093,0.026,0,2.6340948473442,-4.20886099329694,9.7461735268082,0.7743,SAVS,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,18880,16233,Savannah Sparrow,Bruant des prés
0.013,0.033,-0.044,0.01,0.085,0.006,0,1.30848673598092,-4.30460425269533,8.87170666983987,0.6504,SAVS,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,18880,16233,Savannah Sparrow,Bruant des prés
0.005,0.033,-0.067,0.007,0.065,0.009,0,0.501252085940096,-6.48047986632234,6.71590243841926,0.5971,SOSP,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,18990,16248,Song Sparrow,Bruant chanteur
-0.056,0.017,-0.09,-0.056,-0.022,-0.057,0,-5.44608641096037,-8.60688147287718,-2.175976494879,0.9949,SOSP,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,18990,16248,Song Sparrow,Bruant chanteur
-0.001,0.044,-0.105,0.003,0.071,0.009,0,-0.0999500166624978,-9.96754774137344,7.35812258683575,0.4644,SOSP,1997-2017,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,18990,16248,Song Sparrow,Bruant chanteur
-0.041,0.246,-0.632,0.02,0.51,0.023,0.22,-4.01708700522011,-46.8472318121282,66.5291194945886,0.2014,SOSP,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,18990,16248,Song Sparrow,Bruant chanteur
-0.005,0.027,-0.064,-0.005,0.044,-0.003,0,-0.498752080731768,-6.19950004692705,4.49823548884438,0.5778,SOSP,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,18990,16248,Song Sparrow,Bruant chanteur
0.007,0.038,-0.07,0.007,0.08,0.007,0,0.702455726684859,-6.76061800940517,8.32870676749586,0.5809,LISP,1995-2017,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,19000,16260,Lincoln's Sparrow,Bruant de Lincoln
0.136,0.07,-0.004,0.135,0.273,0.134,0,14.5681893594862,-0.399201065600852,31.3900244824739,0.9727,LISP,2007-2017,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,19000,16260,Lincoln's Sparrow,Bruant de Lincoln
